Order_ID,Customer_ID,Order_Date,Product,Category,Sales,Quantity,Discount,Profit,City
ORD287,CUST338,19-03-2023,Shoes,Fashion,28056.97,1,0.23,1455.98,Mumbai
ORD288,CUST1504,20-09-2023,Camera,Fashion,22307.91,1,0.36,9429.26,Delhi
ORD289,CUST1717,11-03-2023,Camera,Fashion,31882.02,2,0.14,12004.52,Kolkata
ORD290,CUST1155,29-05-2023,Phone,Fashion,45142.41,3,0.19,-3160.33,Bangalore
ORD291,CUST450,19-10-2023,Headphones,Electronics,31557.21,2,0.48,-4709.73,Mumbai
ORD292,CUST810,02-08-2023,Bag,Electronics,3512.62,4,0.12,5981.47,Kolkata
ORD293,CUST787,26-12-2023,Shoes,Fashion,28735.73,3,0.16,11753.59,Mumbai
ORD294,CUST273,06-11-2023,Tablet,Fashion,26448.62,1,0.25,-4545.14,Bangalore
ORD295,CUST1953,27-05-2023,Shoes,Electronics,22875.15,1,0.26,6571.96,Mumbai
ORD296,CUST588,25-01-2023,Watch,Accessories,28655.37,2,0.03,11293.54,Kolkata
ORD297,CUST177,19-11-2023,Phone,Electronics,33794.57,1,0.49,-2731.5,Kolkata
ORD298,CUST1720,19-04-2023,Phone,Fashion,2344.37,1,0.15,2239.38,Bangalore
ORD299,CUST831,30-06-2023,Bag,Electronics,24269.94,1,0.03,-2984.23,Bangalore
ORD300,CUST643,08-09-2023,Camera,Fashion,40952.79,2,0.13,-4234.52,Kolkata
ORD301,CUST1899,22-07-2023,Shoes,Electronics,26773.47,2,0.2,4881.39,Chennai
ORD302,CUST1073,31-10-2023,Watch,Electronics,3858.96,4,0.12,8295.87,Bangalore
ORD303,CUST567,19-06-2023,Headphones,Electronics,38865.96,3,0.08,13449.09,Bangalore
ORD304,CUST666,24-06-2023,Laptop,Accessories,47095.91,1,0.25,1171.26,Bangalore
ORD305,CUST1379,13-12-2023,Watch,Electronics,42666.28,4,0.4,210.91,Mumbai
ORD306,CUST1736,19-06-2023,Headphones,Electronics,18447.16,3,0.35,7458.93,Kolkata
ORD307,CUST1332,02-01-2023,Watch,Accessories,26973.78,4,0.21,13945.04,Chennai
ORD308,CUST868,14-05-2023,Headphones,Electronics,29769.95,4,0.06,-1285.62,Bangalore
ORD309,CUST1909,07-05-2023,Watch,Accessories,35932.03,1,0.48,-2627.01,Kolkata
ORD310,CUST1654,15-02-2023,Tablet,Accessories,33470.41,3,0.17,11865.93,Bangalore
ORD311,CUST1799,13-07-2023,Watch,Accessories,10354.04,1,0.05,-2320.11,Kolkata
ORD312,CUST1070,28-12-2023,Camera,Electronics,42230.4,2,0.17,3703,Kolkata
ORD313,CUST302,28-07-2023,Shoes,Fashion,42534.53,1,0.35,10628.01,Mumbai
ORD314,CUST868,23-10-2023,Watch,Electronics,20515.4,4,0.13,2505.08,Delhi
ORD315,CUST912,27-02-2023,Headphones,Fashion,6980.28,4,0.09,7989.59,Kolkata
ORD316,CUST408,19-03-2023,Headphones,Fashion,30624.05,2,0.13,10856.32,Delhi
ORD317,CUST1213,21-07-2023,Phone,Accessories,18184.37,2,0.28,5796.93,Chennai
ORD318,CUST822,16-10-2023,Headphones,Accessories,37198.84,2,0.44,-998.15,Kolkata
ORD319,CUST1854,03-03-2023,Phone,Accessories,16125.03,4,0.07,-494.11,Mumbai
ORD320,CUST1153,25-09-2023,Tablet,Accessories,13518.46,1,0.07,14672.61,Mumbai
ORD321,CUST561,06-05-2023,Tablet,Electronics,43451.66,3,0.21,11225.58,Delhi
ORD322,CUST1561,18-02-2023,Camera,Electronics,30983.12,3,0.06,1387.34,Mumbai
ORD323,CUST1290,29-03-2023,Headphones,Fashion,4756.59,2,0.49,-1434.11,Mumbai
ORD324,CUST1142,30-11-2023,Watch,Electronics,34623.46,3,0.44,622.37,Delhi
ORD325,CUST464,18-09-2023,Headphones,Electronics,37760.31,4,0.03,11421.11,Bangalore
ORD326,CUST144,28-06-2023,Camera,Fashion,12142.58,1,0.45,6908.45,Kolkata
ORD327,CUST442,10-03-2023,Tablet,Electronics,48398.99,3,0.14,8808.94,Delhi
ORD328,CUST1224,01-03-2023,Phone,Electronics,18956.48,2,0.16,8130.77,Delhi
ORD329,CUST1181,29-10-2023,Tablet,Accessories,47058.41,1,0.17,12094.62,Delhi
ORD330,CUST487,06-09-2023,Camera,Accessories,15034.04,4,0.04,14759.39,Delhi
ORD331,CUST860,18-06-2023,Shoes,Fashion,30655.2,3,0.39,7612.02,Bangalore
ORD332,CUST1158,26-09-2023,Tablet,Accessories,26119.71,3,0.09,7093.33,Bangalore
ORD333,CUST1936,30-12-2023,Tablet,Electronics,49611.85,1,0.1,-2756.51,Chennai
ORD334,CUST148,22-04-2023,Laptop,Accessories,20713.6,3,0.38,13430.45,Chennai
ORD335,CUST1360,10-04-2023,Camera,Accessories,9374.89,1,0.03,-3746.31,Mumbai
ORD336,CUST1095,03-08-2023,Watch,Fashion,41743.84,2,0.17,8553.08,Bangalore
ORD337,CUST1257,23-04-2023,Headphones,Electronics,2581.19,1,0.28,9856.14,Delhi
ORD338,CUST1358,07-04-2023,Phone,Fashion,44305.32,3,0.06,1644.53,Bangalore
ORD339,CUST811,03-11-2023,Phone,Electronics,5974.18,4,0.21,-2928.88,Kolkata
ORD340,CUST666,28-04-2023,Tablet,Electronics,28814.62,3,0.18,3496.67,Bangalore
ORD341,CUST90,05-02-2023,Camera,Electronics,35814.06,2,0.16,-203.3,Chennai
ORD342,CUST1358,03-12-2023,Shoes,Accessories,17148.01,3,0.14,6878.79,Kolkata
ORD343,CUST199,25-12-2023,Camera,Fashion,42314.7,4,0.17,-4302.03,Chennai
ORD344,CUST1185,17-10-2023,Tablet,Electronics,29888.4,4,0.2,-4036.76,Chennai
ORD345,CUST538,31-10-2023,Headphones,Accessories,20060.22,3,0.06,6456.31,Delhi
ORD346,CUST1145,26-12-2023,Shoes,Fashion,16605.49,3,0.1,-2237.66,Kolkata
ORD347,CUST301,13-12-2023,Laptop,Accessories,6044.41,3,0.46,2186.2,Chennai
ORD348,CUST724,04-05-2023,Headphones,Accessories,32198,4,0.47,12499.71,Chennai
ORD349,CUST1599,09-02-2023,Bag,Electronics,18520.13,3,0.5,-4505.82,Bangalore
ORD350,CUST963,21-05-2023,Bag,Fashion,16367.75,1,0.24,-2008.78,Chennai
ORD351,CUST1460,26-01-2023,Headphones,Accessories,47522.43,4,0.07,13105.09,Mumbai
ORD352,CUST68,22-05-2023,Bag,Accessories,14003.48,2,0.34,2604.39,Bangalore
ORD353,CUST1789,18-12-2023,Laptop,Accessories,43889.97,3,0.47,2334.13,Mumbai
ORD354,CUST1946,02-12-2023,Watch,Accessories,48757.35,4,0.02,6065.23,Delhi
ORD355,CUST459,26-02-2023,Tablet,Electronics,41225.63,3,0.01,3790.11,Chennai
ORD356,CUST1538,30-05-2023,Bag,Electronics,1466.09,1,0.31,10485.84,Kolkata
ORD357,CUST398,24-07-2023,Tablet,Fashion,43496.89,1,0.02,623.33,Delhi
ORD358,CUST620,17-03-2023,Bag,Accessories,11064.06,3,0.2,-1975.76,Kolkata
ORD359,CUST1310,12-10-2023,Headphones,Electronics,17987.24,2,0.19,6092.94,Mumbai
ORD360,CUST1585,29-07-2023,Phone,Fashion,49583.37,1,0.05,4414.45,Chennai
ORD361,CUST1164,15-09-2023,Camera,Fashion,20546.4,2,0.37,2190.58,Kolkata
ORD362,CUST730,16-09-2023,Phone,Electronics,32914.33,3,0.05,2553.27,Mumbai
ORD363,CUST556,03-07-2023,Watch,Electronics,15880.6,3,0.14,13206.48,Kolkata
ORD364,CUST1953,24-11-2023,Headphones,Accessories,18786.72,3,0.36,10871.09,Bangalore
ORD365,CUST781,11-01-2023,Shoes,Electronics,30082.45,3,0.31,-1000.34,Mumbai
ORD366,CUST1614,09-06-2023,Laptop,Electronics,47440.14,1,0.24,3862.42,Bangalore
ORD367,CUST1752,17-09-2023,Bag,Electronics,14481.55,3,0.02,10064.71,Delhi
ORD368,CUST894,29-03-2023,Camera,Fashion,12744.62,4,0.38,5376.42,Kolkata
ORD369,CUST610,03-07-2023,Headphones,Electronics,1800.59,4,0.41,13674.75,Mumbai
ORD370,CUST748,16-01-2023,Tablet,Fashion,10504.39,3,0.05,9229.69,Delhi
ORD371,CUST282,01-09-2023,Tablet,Fashion,13489.42,3,0.49,-2191.46,Delhi
ORD372,CUST661,27-03-2023,Headphones,Electronics,3612.35,4,0.17,2989.99,Delhi
ORD373,CUST924,18-07-2023,Laptop,Fashion,28398.63,1,0.21,12143.23,Chennai
ORD374,CUST1840,10-01-2023,Phone,Accessories,6774.84,3,0.21,3020.12,Bangalore
ORD375,CUST996,13-06-2023,Laptop,Accessories,25798.28,3,0.32,5193.19,Bangalore
ORD376,CUST1960,24-01-2023,Phone,Fashion,9854.58,2,0.29,11302.65,Mumbai
ORD377,CUST1602,05-03-2023,Laptop,Electronics,46818.41,1,0.28,-4598.39,Delhi
ORD378,CUST746,08-11-2023,Camera,Electronics,15701.33,2,0.39,-3446.4,Kolkata
ORD379,CUST1481,26-08-2023,Tablet,Fashion,5099.96,2,0.46,301.08,Bangalore
ORD380,CUST87,11-12-2023,Phone,Electronics,41889.64,2,0.41,10321.79,Mumbai
ORD381,CUST1103,26-08-2023,Laptop,Fashion,20400.8,4,0.36,522.69,Mumbai
ORD382,CUST1229,22-01-2023,Bag,Accessories,41095.99,3,0.03,3278.47,Mumbai
ORD383,CUST791,29-06-2023,Bag,Fashion,15968.23,4,0.12,1881.14,Delhi
ORD384,CUST1361,02-11-2023,Watch,Fashion,25251.87,2,0.05,11005.77,Kolkata
ORD385,CUST1278,16-02-2023,Laptop,Accessories,22545.19,4,0.43,7134.63,Chennai
ORD386,CUST304,06-10-2023,Shoes,Accessories,28116.36,1,0.33,-653.03,Bangalore
ORD387,CUST1404,12-08-2023,Watch,Fashion,20381.73,1,0.02,12666.51,Bangalore
ORD388,CUST130,06-08-2023,Laptop,Accessories,25091.71,2,0.36,-4781.91,Mumbai
ORD389,CUST596,25-08-2023,Shoes,Accessories,34126.71,3,0.17,3361.26,Mumbai
ORD390,CUST1300,23-07-2023,Bag,Electronics,21026.8,4,0.27,10931.07,Delhi
ORD391,CUST1723,05-12-2023,Tablet,Accessories,34378.03,1,0.29,4200.02,Bangalore
ORD392,CUST558,19-01-2023,Tablet,Accessories,35857.95,3,0.08,625.8,Delhi
ORD393,CUST899,29-06-2023,Bag,Fashion,37571.87,4,0.2,13372.35,Delhi
ORD394,CUST1207,11-06-2023,Tablet,Accessories,23811.37,1,0.21,8361.75,Kolkata
ORD395,CUST1292,12-10-2023,Headphones,Fashion,687.61,4,0.31,5835.5,Chennai
ORD396,CUST1832,02-03-2023,Bag,Electronics,37798.8,4,0.44,13546.75,Delhi
ORD397,CUST1346,26-03-2023,Headphones,Fashion,45499.71,4,0.31,13180.8,Kolkata
ORD398,CUST1536,04-02-2023,Tablet,Fashion,32804.58,2,0.34,1913.71,Bangalore
ORD399,CUST1636,05-01-2023,Camera,Electronics,26465.08,1,0.33,1983.98,Bangalore
ORD400,CUST78,17-03-2023,Camera,Electronics,28199.77,2,0.04,880.88,Bangalore
ORD401,CUST784,10-09-2023,Shoes,Accessories,32220.18,2,0.15,667.1,Bangalore
ORD402,CUST1363,07-01-2023,Phone,Fashion,49926.97,3,0.2,-2131.25,Chennai
ORD403,CUST674,18-06-2023,Laptop,Fashion,3571.77,4,0.22,7815.08,Bangalore
ORD404,CUST1580,10-05-2023,Watch,Fashion,1548.55,1,0.42,995.5,Bangalore
ORD405,CUST1533,18-05-2023,Headphones,Electronics,48226.32,4,0.26,3963.45,Chennai
ORD406,CUST238,24-12-2023,Watch,Fashion,22303.49,4,0.41,4532.64,Chennai
ORD407,CUST1158,27-10-2023,Camera,Accessories,30811.51,2,0.45,8397.72,Mumbai
ORD408,CUST1997,22-11-2023,Tablet,Electronics,37795.33,2,0.35,11501.93,Kolkata
ORD409,CUST1216,01-04-2023,Bag,Fashion,37233.76,1,0.06,14379.38,Mumbai
ORD410,CUST1380,12-06-2023,Phone,Electronics,32536.11,3,0.1,3785.49,Mumbai
ORD411,CUST278,14-11-2023,Headphones,Electronics,23858.63,3,0.41,12076.61,Kolkata
ORD412,CUST1042,10-09-2023,Laptop,Electronics,29015.87,3,0.28,5660.67,Kolkata
ORD413,CUST524,20-07-2023,Headphones,Fashion,36617.48,4,0.26,13686.5,Mumbai
ORD414,CUST180,20-01-2023,Camera,Fashion,42615.32,3,0.48,10203.82,Kolkata
ORD415,CUST123,17-08-2023,Laptop,Accessories,6801.55,2,0.18,8716.54,Delhi
ORD416,CUST1270,12-06-2023,Watch,Electronics,14258.95,2,0.02,3354.16,Delhi
ORD417,CUST1758,14-06-2023,Watch,Fashion,20180.94,2,0.13,1071.83,Mumbai
ORD418,CUST1397,20-08-2023,Watch,Fashion,33442.16,4,0.14,11137.89,Mumbai
ORD419,CUST1075,24-11-2023,Laptop,Accessories,20085.74,3,0.26,6613.11,Kolkata
ORD420,CUST1095,26-08-2023,Headphones,Fashion,12324.81,3,0,-3436.76,Chennai
ORD421,CUST480,30-04-2023,Watch,Fashion,2140.58,2,0.49,3701.97,Bangalore
ORD422,CUST1584,17-12-2023,Laptop,Fashion,42204.14,4,0.03,-2098.86,Bangalore
ORD423,CUST1043,17-04-2023,Bag,Electronics,21237.22,2,0.12,-4448.38,Chennai
ORD424,CUST1798,07-09-2023,Tablet,Accessories,16796.84,2,0.34,14843.28,Chennai
ORD425,CUST84,02-12-2023,Tablet,Accessories,26775.9,1,0.49,5847.14,Chennai
ORD426,CUST1179,11-10-2023,Tablet,Accessories,6584.53,4,0.26,11247.97,Delhi
ORD427,CUST565,17-07-2023,Headphones,Fashion,20169.24,2,0.17,4006.19,Mumbai
ORD428,CUST619,08-08-2023,Headphones,Fashion,37713.39,1,0.08,7703.3,Bangalore
ORD429,CUST357,31-05-2023,Headphones,Fashion,36937.81,3,0.45,14807.5,Kolkata
ORD430,CUST816,13-10-2023,Phone,Electronics,38708.87,3,0.03,8091.12,Chennai
ORD431,CUST647,22-09-2023,Watch,Electronics,23637.15,3,0.03,-1745.2,Mumbai
ORD432,CUST443,08-08-2023,Laptop,Accessories,18761.23,1,0.03,10731.35,Bangalore
ORD433,CUST1093,04-08-2023,Bag,Electronics,41656.3,4,0.23,13586.99,Bangalore
ORD434,CUST523,11-11-2023,Shoes,Electronics,9077.91,3,0.47,1446.27,Mumbai
ORD435,CUST143,05-06-2023,Bag,Fashion,36394.32,1,0.28,-527.99,Delhi
ORD436,CUST192,04-08-2023,Phone,Fashion,44453.39,2,0.18,295.56,Chennai
ORD437,CUST1411,01-12-2023,Bag,Accessories,14664.54,4,0.12,-1660.52,Kolkata
ORD438,CUST378,25-12-2023,Watch,Fashion,10290.87,4,0.26,-767.56,Bangalore
ORD439,CUST581,24-04-2023,Watch,Fashion,25869.97,1,0.22,8769.75,Kolkata
ORD440,CUST535,10-06-2023,Shoes,Electronics,11211.34,4,0.05,2365,Mumbai
ORD441,CUST1717,30-10-2023,Headphones,Accessories,43603.04,3,0,12724.3,Kolkata
ORD442,CUST1317,08-04-2023,Laptop,Electronics,12598.64,4,0.3,2172.92,Delhi
ORD443,CUST1033,06-06-2023,Tablet,Accessories,16041.31,3,0.43,13365.44,Chennai
ORD444,CUST1295,11-06-2023,Bag,Accessories,44476.77,3,0.3,-2336.94,Kolkata
ORD445,CUST1411,11-02-2023,Shoes,Fashion,10678.27,1,0.16,-4323.9,Chennai
ORD446,CUST93,29-06-2023,Tablet,Electronics,44296.81,3,0.08,10659.3,Mumbai
ORD447,CUST1990,30-10-2023,Camera,Electronics,10885.25,2,0.37,10353.79,Kolkata
ORD448,CUST529,26-11-2023,Watch,Fashion,45634.38,3,0.35,8961.9,Bangalore
ORD449,CUST1178,20-02-2023,Camera,Accessories,16223.27,3,0.42,3428.63,Delhi
ORD450,CUST405,09-09-2023,Tablet,Accessories,12688.61,1,0.49,-1006.32,Bangalore
ORD451,CUST840,16-12-2023,Camera,Accessories,24120.89,4,0.06,-394.89,Bangalore
ORD452,CUST1173,30-04-2023,Camera,Accessories,18776.56,3,0.13,11021.55,Bangalore
ORD453,CUST889,16-03-2023,Headphones,Fashion,10486.61,4,0.17,13822.22,Kolkata
ORD454,CUST1291,11-06-2023,Laptop,Accessories,17248.51,1,0.27,14025.93,Chennai
ORD455,CUST422,29-05-2023,Laptop,Electronics,35804.85,2,0.03,2489.68,Kolkata
ORD456,CUST1864,03-05-2023,Phone,Accessories,41679.08,3,0.14,8041.11,Delhi
ORD457,CUST1642,21-05-2023,Headphones,Accessories,41127.71,4,0.4,1156.93,Kolkata
ORD458,CUST472,01-07-2023,Watch,Accessories,37962.45,2,0.02,12062.38,Chennai
ORD459,CUST893,04-10-2023,Camera,Fashion,769.04,1,0.41,6852,Kolkata
ORD460,CUST547,14-09-2023,Laptop,Accessories,21616.9,2,0.09,12217.97,Delhi
ORD461,CUST631,21-11-2023,Phone,Fashion,8864.12,1,0.15,9921.83,Delhi
ORD462,CUST1550,02-09-2023,Phone,Electronics,4137.05,2,0.36,-75.12,Bangalore
ORD463,CUST1527,27-03-2023,Watch,Accessories,36926.16,3,0.38,-4383.78,Mumbai
ORD464,CUST1038,12-03-2023,Laptop,Accessories,39777.25,3,0.11,14663.57,Mumbai
ORD465,CUST778,26-09-2023,Tablet,Electronics,40823.52,3,0.2,4092.78,Chennai
ORD466,CUST1676,29-06-2023,Headphones,Accessories,44570.38,1,0.12,492.74,Delhi
ORD467,CUST1830,06-10-2023,Laptop,Accessories,29707.39,2,0.26,11234.79,Kolkata
ORD468,CUST364,29-05-2023,Bag,Fashion,49907.43,1,0.33,-1574.45,Kolkata
ORD469,CUST119,06-01-2023,Laptop,Fashion,24444.27,3,0.14,5140.16,Kolkata
ORD470,CUST1262,28-05-2023,Phone,Electronics,44233.2,2,0.23,3384.82,Kolkata
ORD471,CUST546,28-11-2023,Shoes,Fashion,6090.57,1,0.27,-2468.04,Mumbai
ORD472,CUST1193,17-06-2023,Watch,Fashion,7871.71,2,0.21,8504.43,Delhi
ORD473,CUST522,09-01-2023,Shoes,Electronics,29722.3,3,0.26,12662,Delhi
ORD474,CUST634,27-06-2023,Laptop,Electronics,6644.67,4,0.07,13575.05,Chennai
ORD475,CUST1937,11-10-2023,Headphones,Accessories,4227.38,2,0.02,6121.13,Kolkata
ORD476,CUST1681,26-04-2023,Headphones,Accessories,10205.2,3,0.03,-4704.23,Bangalore
ORD477,CUST963,06-04-2023,Tablet,Accessories,39483.07,4,0.49,2730.36,Delhi
ORD478,CUST958,27-11-2023,Tablet,Accessories,46409.17,3,0.04,5991.98,Chennai
ORD479,CUST1759,10-12-2023,Phone,Fashion,17006.63,2,0.19,14366.6,Mumbai
ORD480,CUST883,25-02-2023,Shoes,Fashion,48750.41,1,0.4,3881.96,Bangalore
ORD481,CUST1793,26-07-2023,Camera,Electronics,40572.75,2,0.43,2044.28,Chennai
ORD482,CUST780,15-04-2023,Watch,Electronics,11692.33,2,0.13,13458.92,Mumbai
ORD483,CUST871,04-02-2023,Camera,Fashion,29512.69,1,0.32,3830.21,Mumbai
ORD484,CUST516,28-07-2023,Bag,Accessories,49098.77,3,0.36,14122.87,Bangalore
ORD485,CUST938,08-10-2023,Shoes,Accessories,42514.9,1,0.46,1358.75,Delhi
ORD486,CUST1421,21-12-2023,Headphones,Accessories,18486.27,4,0.44,9912.96,Kolkata
ORD487,CUST866,27-05-2023,Bag,Accessories,15662.99,3,0.22,11868.96,Mumbai
ORD488,CUST106,14-10-2023,Headphones,Electronics,41053.08,3,0.27,12740.13,Delhi
ORD489,CUST1109,22-03-2023,Tablet,Fashion,27683.68,2,0.4,940.73,Kolkata
ORD490,CUST214,19-02-2023,Tablet,Electronics,8590.4,4,0.3,14679.49,Mumbai
ORD491,CUST1145,28-03-2023,Laptop,Fashion,16727.71,4,0.18,9854.5,Kolkata
ORD492,CUST1156,10-07-2023,Laptop,Accessories,33259.74,2,0.48,-1971.44,Mumbai
ORD493,CUST850,30-10-2023,Watch,Electronics,8081.36,1,0.5,10190.01,Delhi
ORD494,CUST197,01-01-2023,Bag,Fashion,35086.45,2,0.47,11678.04,Kolkata
ORD495,CUST19,18-05-2023,Camera,Fashion,35641.47,2,0.17,-1356.83,Bangalore
ORD496,CUST642,16-05-2023,Bag,Fashion,13901.94,3,0.12,-1600.5,Delhi
ORD497,CUST1036,28-12-2023,Watch,Fashion,20202.51,2,0.25,-2381.81,Bangalore
ORD498,CUST1105,03-06-2023,Tablet,Accessories,46804.81,4,0.39,4918.84,Kolkata
ORD499,CUST330,11-06-2023,Headphones,Accessories,37584.2,3,0.14,9332.3,Kolkata
ORD500,CUST866,19-01-2023,Shoes,Fashion,39496.63,4,0.2,2579.32,Chennai
ORD501,CUST774,24-11-2023,Watch,Fashion,26055.13,4,0.08,-3837.07,Bangalore
ORD502,CUST392,31-08-2023,Tablet,Fashion,11050.43,2,0.35,2193.75,Bangalore
ORD503,CUST637,09-05-2023,Laptop,Accessories,29767.17,3,0.37,9038.92,Bangalore
ORD504,CUST307,25-06-2023,Bag,Electronics,38719.16,2,0.25,-3045.76,Delhi
ORD505,CUST1291,07-10-2023,Phone,Fashion,692.22,3,0.37,6132.99,Delhi
ORD506,CUST1471,25-03-2023,Headphones,Electronics,6131.92,1,0.32,7076.26,Mumbai
ORD507,CUST1465,10-08-2023,Tablet,Accessories,23977.56,1,0.46,8019.53,Chennai
ORD508,CUST895,21-11-2023,Phone,Accessories,22141.21,2,0.29,1917.85,Chennai
ORD509,CUST652,25-05-2023,Laptop,Accessories,49123.01,1,0.18,13547.23,Bangalore
ORD510,CUST841,16-04-2023,Bag,Accessories,5061.57,1,0.36,14899.45,Delhi
ORD511,CUST1026,21-11-2023,Bag,Accessories,16522.47,4,0.03,11738.72,Chennai
ORD512,CUST520,11-01-2023,Watch,Electronics,40847.97,2,0.24,-2816.81,Kolkata
ORD513,CUST1786,15-06-2023,Camera,Electronics,30815.17,1,0.48,358.3,Chennai
ORD514,CUST1675,15-07-2023,Shoes,Electronics,28299.91,4,0.35,-975.66,Bangalore
ORD515,CUST636,19-08-2023,Watch,Electronics,37189.45,3,0.5,-3941.78,Delhi
ORD516,CUST1333,27-05-2023,Phone,Fashion,2479.16,2,0.2,12924.41,Delhi
ORD517,CUST740,25-12-2023,Bag,Accessories,47400.84,2,0.2,-1234.48,Chennai
ORD518,CUST1546,26-08-2023,Shoes,Electronics,9967.57,4,0.03,2524,Kolkata
ORD519,CUST469,13-01-2023,Watch,Electronics,4550.96,4,0.18,2500.22,Bangalore
ORD520,CUST212,07-08-2023,Shoes,Fashion,17278.2,4,0.07,10543.71,Delhi
ORD521,CUST1136,14-09-2023,Tablet,Fashion,35266.63,4,0.2,3959.07,Kolkata
ORD522,CUST1032,02-01-2023,Headphones,Accessories,11958.42,3,0,2422.2,Mumbai
ORD523,CUST804,29-07-2023,Headphones,Accessories,2968.13,3,0.22,304.86,Bangalore
ORD524,CUST477,31-12-2023,Phone,Fashion,3341.94,1,0.47,5539.13,Mumbai
ORD525,CUST874,13-08-2023,Shoes,Fashion,13200.56,2,0.38,-2713.69,Kolkata
ORD526,CUST460,13-07-2023,Tablet,Fashion,7196.06,1,0.12,7342.53,Mumbai
ORD527,CUST253,15-07-2023,Headphones,Accessories,18935.44,2,0.14,11465.76,Delhi
ORD528,CUST1550,17-09-2023,Camera,Fashion,9067.12,2,0.15,13549.02,Chennai
ORD529,CUST752,26-02-2023,Bag,Electronics,17543.56,2,0.05,7626.25,Delhi
ORD530,CUST1462,23-04-2023,Headphones,Accessories,22502.11,1,0.5,11439.1,Chennai
ORD531,CUST1778,01-08-2023,Camera,Accessories,37255.69,2,0.33,-472.53,Chennai
ORD532,CUST981,06-10-2023,Shoes,Electronics,11756.28,1,0.37,5283.6,Kolkata
ORD533,CUST854,01-09-2023,Shoes,Electronics,24015.66,2,0.35,678.79,Chennai
ORD534,CUST1685,27-04-2023,Watch,Accessories,40860.08,4,0.23,14995.48,Mumbai
ORD535,CUST236,28-03-2023,Camera,Accessories,49325.67,3,0.41,2516.66,Chennai
ORD536,CUST1330,20-09-2023,Tablet,Fashion,28086.66,4,0.12,-537.36,Kolkata
ORD537,CUST478,27-10-2023,Tablet,Fashion,21899.86,1,0.19,10441.98,Bangalore
ORD538,CUST679,23-04-2023,Shoes,Electronics,31760.89,2,0.16,4185.55,Delhi
ORD539,CUST1044,13-06-2023,Shoes,Electronics,24571.64,3,0.48,-2460.33,Bangalore
ORD540,CUST216,04-01-2023,Phone,Electronics,8655.45,4,0.02,10768.63,Chennai
ORD541,CUST855,28-04-2023,Shoes,Electronics,23242.64,1,0.04,4646.43,Kolkata
ORD542,CUST135,23-01-2023,Tablet,Fashion,48965.47,4,0.48,10781.91,Delhi
ORD543,CUST905,21-08-2023,Camera,Accessories,32201.22,4,0.34,10024.1,Bangalore
ORD544,CUST1153,31-03-2023,Watch,Fashion,14529.9,3,0.32,6404.97,Chennai
ORD545,CUST410,12-09-2023,Camera,Electronics,47383.73,4,0.41,9400,Bangalore
ORD546,CUST1446,02-04-2023,Tablet,Fashion,19734.79,4,0.46,12126.33,Chennai
ORD547,CUST1318,04-06-2023,Watch,Electronics,19811.01,2,0.45,3975.5,Kolkata
ORD548,CUST1270,03-11-2023,Tablet,Fashion,31021.67,2,0.44,14122.96,Delhi
ORD549,CUST1725,25-04-2023,Tablet,Accessories,28664.2,1,0.42,-1361.15,Chennai
ORD550,CUST1580,26-07-2023,Camera,Electronics,14876.61,3,0.06,14390.21,Mumbai
ORD551,CUST86,22-03-2023,Bag,Fashion,23620.48,3,0.32,-334.19,Bangalore
ORD552,CUST556,13-04-2023,Headphones,Electronics,16959.39,2,0.25,5140.01,Kolkata
ORD553,CUST1866,21-03-2023,Phone,Accessories,37020.13,3,0.39,4397.63,Mumbai
ORD554,CUST1399,13-04-2023,Laptop,Electronics,6563.89,3,0.48,-3793.87,Chennai
ORD555,CUST1470,28-08-2023,Bag,Accessories,37637.43,1,0.18,-1180.44,Chennai
ORD556,CUST378,22-09-2023,Shoes,Fashion,8477.77,3,0.38,11598.59,Chennai
ORD557,CUST1414,02-02-2023,Camera,Accessories,15646.11,2,0.11,519.03,Delhi
ORD558,CUST1681,04-02-2023,Headphones,Electronics,16999.92,2,0.21,-4871.63,Bangalore
ORD559,CUST1075,06-09-2023,Phone,Fashion,49525.4,3,0.36,11490.23,Chennai
ORD560,CUST242,19-02-2023,Bag,Electronics,29696.19,2,0.04,14040.98,Bangalore
ORD561,CUST1318,07-10-2023,Watch,Electronics,38988.93,4,0.43,5642.58,Bangalore
ORD562,CUST920,30-08-2023,Phone,Fashion,27991.21,3,0.46,6953.12,Kolkata
ORD563,CUST1587,01-06-2023,Phone,Accessories,49166.32,3,0.44,-2736.11,Mumbai
ORD564,CUST266,27-05-2023,Tablet,Accessories,9280.38,1,0,13947.88,Delhi
ORD565,CUST1144,08-02-2023,Tablet,Fashion,30441.27,4,0.4,-759.53,Kolkata
ORD566,CUST712,08-07-2023,Shoes,Fashion,39970.41,4,0.45,5984.65,Kolkata
ORD567,CUST1941,25-01-2023,Phone,Electronics,31613.53,1,0.49,14301.74,Mumbai
ORD568,CUST1272,01-09-2023,Headphones,Electronics,44898.34,3,0.02,3953.34,Mumbai
ORD569,CUST70,11-08-2023,Tablet,Fashion,30235.05,1,0.28,-3139.11,Delhi
ORD570,CUST1877,18-08-2023,Tablet,Fashion,41408.71,2,0.44,-695.37,Bangalore
ORD571,CUST57,02-06-2023,Camera,Electronics,9201.96,3,0.37,-3571.01,Chennai
ORD572,CUST1406,15-10-2023,Headphones,Electronics,13472.16,1,0.43,3081.55,Bangalore
